Source,Target,Weight
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Society Without Violence NGO, Yerevan (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Spitak Helsinki Group Human Rights NGO, Spitak (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Transparency International Anticorruption Center, Yerevan (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Union of Informed Citizens Consulting NGO, Yerevan (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","United Nations Association of Armenia, Yerevan (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","We Plus Social NGO, Gyumri (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Women's Resource Center NGO, Yerevan (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Women's Support Center NGO, Yerevan (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)",Yezidi Center for Human Rights Human Rights Defender NGO,1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Center for Rights Development NGO, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Coalition to Stop Violence Against Women, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Goris Press Club, Goris (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Helsinki Association for Human Rights NGO, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Helsinki Citizens’ Assembly–Vanadzor, Vanadzor (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Helsinki Committee of Armenia Human Rights Defender NGO, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Human Rights Research Center NGO, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Institute of Public Policy, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Journalists' Club Asparez, Gyumri (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Khoran Ard Intellectual NGO, Gyumri (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","New Generation Humanitarian NGO, Yerevan (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Legal Analyses and Development Center, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Legal Analyses and Development Center, Yerevan (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)",Law Development and Protection Foundation,1
"Armavir Development Center, Armavir (Armenia)","Protection of Rights without Borders NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Real World, Real People NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Sexual Assault Crisis Center NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Social justice NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Society Without Violence NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Union of Informed Citizens Consulting NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","United Nations Association of Armenia, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Women's Empowerment Center' NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Women's Resource Center NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Women's Support Center NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)",Yezidi Center for Human Rights Human Rights Defender NGO,1
"Armavir Development Center, Armavir (Armenia)","Youth Avangard NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)",Youth Syunik Youth NGO,1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Center for Legal Initiatives NGO, Yerevan (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Center for Rights Development NGO, Yerevan (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Coalition to Stop Violence Against Women, Yerevan (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Goris Press Club, Goris (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Helsinki Association for Human Rights NGO, Yerevan (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Helsinki Citizens’ Assembly–Vanadzor, Vanadzor (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Helsinki Committee of Armenia Human Rights Defender NGO, Yerevan (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Human Rights Research Center NGO, Yerevan (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Institute of Public Policy, Yerevan (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Journalists' Club Asparez, Gyumri (Armenia)",1
"Armenian Progressive Youth NGO, Yerevan (Armenia)","Khoran Ard Intellectual NGO, Gyumri (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)",Law Development and Protection Foundation,1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Mission Armenia NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Peace Dialogue NGO, Vanadzor (Armenia), Pink Human Rights Defender NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)",Law Development and Protection Foundation,1
"Center for Rights Development NGO, Yerevan (Armenia)","Martuni Women's Community Council NGO, Martuni (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Non-Discrimination and Equality Coalition NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Peace Dialogue NGO, Vanadzor (Armenia), Pink Human Rights Defender NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Pink Human Rights Defender NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Protection of Rights without Borders NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Real World, Real People NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Sexual Assault Crisis Center NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Social justice NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Society Without Violence NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Union of Informed Citizens Consulting NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","United Nations Association of Armenia, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Women's Empowerment Center' NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Women's Resource Center NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Women's Support Center NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)",Yezidi Center for Human Rights Human Rights Defender NGO,1
"Center for Rights Development NGO, Yerevan (Armenia)","Youth Avangard NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)",Youth Syunik Youth NGO,1
CineMart Youth NGO,Civic Development Educational and Research NGO,1
CineMart Youth NGO,Civil Youth Center NGO,1
CineMart Youth NGO,Ecological Right NGO,1
CineMart Youth NGO,Ecolur Informational NGO,1
CineMart Youth NGO,"For Equal Rights Educational Center NGO, Yerevan (Armenia)",1
CineMart Youth NGO,"Gavar Civic Youth Center NGO, Gavar (Armenia)",1
CineMart Youth NGO,"Helsinki Citizens’ Assembly–Vanadzor, Vanadzor (Armenia)",1
CineMart Youth NGO,"Helsinki Committee of Armenia Human Rights Defender NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Legal Analyses and Development Center, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Iravates Club NGO, Hrazdan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","New Generation Humanitarian NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Institute of Migration and Social Changes, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Non-Discrimination and Equality Coalition NGO, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Open Society Foundations–Armenia, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Peace Dialogue NGO, Vanadzor (Armenia), Pink Human Rights Defender NGO, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Protection of Rights without Borders NGO, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Sexual Assault Crisis Center NGO, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Society Without Violence NGO, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Spitak Helsinki Group Human Rights NGO, Spitak (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Transparency International Anticorruption Center, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Union of Informed Citizens Consulting NGO, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","United Nations Association of Armenia, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","We Plus Social NGO, Gyumri (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Women's Resource Center NGO, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)","Women's Support Center NGO, Yerevan (Armenia)",1
"Center for Legal Initiatives NGO, Yerevan (Armenia)",Yezidi Center for Human Rights Human Rights Defender NGO,1
"Center for Rights Development NGO, Yerevan (Armenia)",CineMart Youth NGO,1
"Center for Rights Development NGO, Yerevan (Armenia)",Civic Development Educational and Research NGO,1
"Center for Rights Development NGO, Yerevan (Armenia)",Civil Youth Center NGO,1
"Center for Rights Development NGO, Yerevan (Armenia)","Coalition to Stop Violence Against Women, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)",Ecological Right NGO,1
"Center for Rights Development NGO, Yerevan (Armenia)",Ecolur Informational NGO,1
"Center for Rights Development NGO, Yerevan (Armenia)","For Equal Rights Educational Center NGO, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Gavar Civic Youth Center NGO, Gavar (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Goris Press Club, Goris (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)",1
"Center for Rights Development NGO, Yerevan (Armenia)","Helsinki Association for Human Rights NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Pink Human Rights Defender NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Non-Discrimination and Equality Coalition NGO, Yerevan (Armenia)",1
CineMart Youth NGO,"Institute of Migration and Social Changes, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Union of Informed Citizens Consulting NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","We Plus Social NGO, Gyumri (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Women's Resource Center NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Women's Support Center NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)",Yezidi Center for Human Rights Human Rights Defender NGO,1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Armavir Development Center, Armavir (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Center for Rights Development NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO",CineMart Youth NGO,1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO",Civic Development Educational and Research NGO,1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO",Civil Youth Center NGO,1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO",Ecological Right NGO,1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO",Ecolur Informational NGO,1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","For Equal Rights Educational Center NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Gavar Civic Youth Center NGO, Gavar (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Helsinki Citizens’ Assembly–Vanadzor, Vanadzor (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Helsinki Committee of Armenia Human Rights Defender NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Human Rights Research Center NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Institute of Migration and Social Changes, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Institute of Public Policy, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Iravates Club NGO, Hrazdan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Journalists' Club Asparez, Gyumri (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Khoran Ard Intellectual NGO, Gyumri (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Martuni Women's Community Council NGO, Martuni (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Mission Armenia NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","New Generation Humanitarian NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Open Society Foundations–Armenia, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","United Nations Association of Armenia, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Transparency International Anticorruption Center, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Real World, Real People NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Spitak Helsinki Group Human Rights NGO, Spitak (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Armavir Development Center, Armavir (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Armenian Progressive Youth NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Center for Legal Initiatives NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Center for Rights Development NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Coalition to Stop Violence Against Women, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Goris Press Club, Goris (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Helsinki Association for Human Rights NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Helsinki Citizens’ Assembly–Vanadzor, Vanadzor (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Helsinki Committee of Armenia Human Rights Defender NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Human Rights Research Center NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Institute of Public Policy, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Journalists' Club Asparez, Gyumri (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Khoran Ard Intellectual NGO, Gyumri (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)",Law Development and Protection Foundation,1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Legal Analyses and Development Center, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Mission Armenia NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","New Generation Humanitarian NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Non-Discrimination and Equality Coalition NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Open Society Foundations–Armenia, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Peace Dialogue NGO, Vanadzor (Armenia), Pink Human Rights Defender NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Protection of Rights without Borders NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Sexual Assault Crisis Center NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia)","Society Without Violence NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Pink Human Rights Defender NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Social justice NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Martuni Women's Community Council NGO, Martuni (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Sexual Assault Crisis Center NGO, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Spitak Helsinki Group Human Rights NGO, Spitak (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Transparency International Anticorruption Center, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Union of Informed Citizens Consulting NGO, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","United Nations Association of Armenia, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","We Plus Social NGO, Gyumri (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Women's Resource Center NGO, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Women's Support Center NGO, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)",Yezidi Center for Human Rights Human Rights Defender NGO,1
"Armavir Development Center, Armavir (Armenia)","Armenian Progressive Youth NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Center for Legal Initiatives NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)",CineMart Youth NGO,1
"Armavir Development Center, Armavir (Armenia)",Civic Development Educational and Research NGO,1
"Armavir Development Center, Armavir (Armenia)",Civil Youth Center NGO,1
"Armavir Development Center, Armavir (Armenia)","Coalition to Stop Violence Against Women, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)",Ecological Right NGO,1
"Armavir Development Center, Armavir (Armenia)",Ecolur Informational NGO,1
"Armavir Development Center, Armavir (Armenia)","For Equal Rights Educational Center NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Gavar Civic Youth Center NGO, Gavar (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Goris Press Club, Goris (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Helsinki Association for Human Rights NGO, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Institute of Migration and Social Changes, Yerevan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)","Iravates Club NGO, Hrazdan (Armenia)",1
"Armavir Development Center, Armavir (Armenia)",Law Development and Protection Foundation,1
"Armavir Development Center, Armavir (Armenia)","Legal Analyses and Development Center, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Society Without Violence NGO, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Protection of Rights without Borders NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Spitak Helsinki Group Human Rights NGO, Spitak (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Peace Dialogue NGO, Vanadzor (Armenia), Pink Human Rights Defender NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Transparency International Anticorruption Center, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","We Plus Social NGO, Gyumri (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Women's Empowerment Center' NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO","Youth Avangard NGO, Yerevan (Armenia)",1
"Agate Rights Defense Center for Women with Disabilities NGO, Gyumri (Armenia) Arena of Education NGO",Youth Syunik Youth NGO,1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Armavir Development Center, Armavir (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Armenian Progressive Youth NGO, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Center for Legal Initiatives NGO, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Center for Rights Development NGO, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Coalition to Stop Violence Against Women, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Goris Press Club, Goris (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Helsinki Association for Human Rights NGO, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Helsinki Citizens’ Assembly–Vanadzor, Vanadzor (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Helsinki Committee of Armenia Human Rights Defender NGO, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Human Rights Research Center NGO, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Institute of Public Policy, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Journalists' Club Asparez, Gyumri (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Khoran Ard Intellectual NGO, Gyumri (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)",Law Development and Protection Foundation,1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Legal Analyses and Development Center, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Mission Armenia NGO, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","New Generation Humanitarian NGO, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Non-Discrimination and Equality Coalition NGO, Yerevan (Armenia)",1
"Analytical Centre on Globalization and Regional Cooperation, Yerevan (Armenia)","Open Society Foundations–Armenia, Yerevan (Armenia)",1
CineMart Youth NGO,"Human Rights Research Center NGO, Yerevan (Armenia)",1
CineMart Youth NGO,"Institute of Public Policy, Yerevan (Armenia)",1
"Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)","Sexual Assault Crisis Center NGO, Yerevan (Armenia)",1
"Equality Now, London (United Kingdom)","Sexual Assault Crisis Center Armenia, Yerevan (Armenia), Armavir Development Centre NGO, Armavir (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Helsinki Citizens’ Assembly–Vanadzor, Vanadzor (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Helsinki Committee of Armenia Human Rights Defender NGO, Yerevan (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Human Rights Research Center NGO, Yerevan (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Institute of Migration and Social Changes, Yerevan (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Institute of Public Policy, Yerevan (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Iravates Club NGO, Hrazdan (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Journalists' Club Asparez, Gyumri (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Khoran Ard Intellectual NGO, Gyumri (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Martuni Women's Community Council NGO, Martuni (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Mission Armenia NGO, Yerevan (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","New Generation Humanitarian NGO, Yerevan (Armenia)",1
