Source,Target,Weight
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Medicina Intensiva y de Emergencia,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Medicina Física y Rehabilitación,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Medicina Familiar,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Medicina Bioenergética y Naturalista,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Investigaciones Filosóficas,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Inmunología,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Informática Médica,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Imagenología,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Historia de la Medicina,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Higiene y Epidemiología,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Hematología,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Gerontología,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Geología,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Gastroenterología,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Farmacología,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Medicina Intensiva y de Emergencia,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Medicina Bioenergética y Naturalista,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Medicina Familiar,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Neumología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Patología Clínica,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Otorrinolaringología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Ortopedia y Traumatología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Oncología y Radiobiología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Oftalmología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Obstetricia y Ginecología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Nutrición Clínica,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Neurociencias,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Nefrología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Informática Médica,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Microbiología y Parasitología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Medicina Legal,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Medicina Interna,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Medicina Intensiva y de Emergencia,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Medicina Física y Rehabilitación,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Medicina Familiar,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Medicina Bioenergética y Naturalista,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Investigaciones Filosóficas,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Pediatría,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Periodontología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Prótesis Estomatológica,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Psicología de la Salud,1
Sociedad Cubana de Ciencias Fisiológicas,Unión de Informáticos de Cuba,1
Sociedad Cubana de Ciencias Fisiológicas,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Ciencias Fisiológicas,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Ciencias Fisiológicas,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Económica Amigos del País,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cultural José Martí,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana para el Estudio Multidisciplinario de la Sexualidad,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Urología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Trabajadores Sociales de la Salud,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Toxicología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Salud Pública,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Reumatología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Psiquiatría,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Inmunología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Imagenología,1
Sociedad Cubana de Cirugía Pediátrica,Sociedad Cubana de Hematología,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Sociedad Cubana para el Estudio Multidisciplinario de la Sexualidad,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Sociedad Económica Amigos del País,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Sociedad Cultural José Martí,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Sociedad Cubana de Urología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Historia de la Medicina,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Sociedad Cubana de Trabajadores Sociales de la Salud,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Sociedad Cubana de Toxicología,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Sociedad Cubana de Salud Pública,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Sociedad Cubana de Reumatología,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Sociedad Cubana de Psiquiatría,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Sociedad Cubana de Psicología de la Salud,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Sociedad Cubana de Prótesis Estomatológica,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Unión de Informáticos de Cuba,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Unión de Periodistas de Cuba,1
Sociedad Cubana de Cardiología Sociedad Cubana de Ciencias Farmacéuticas,Unión Árabe de Cuba,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Ciencias Morfológicas,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Higiene y Epidemiología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Hematología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Gerontología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Geología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Gastroenterología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Farmacología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Estudios Ortodóncicos,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Estomatología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Enfermería,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Educadores en Ciencias de la Salud Sociedad Cubana de Endocrinología y Enfermedades Metabólicas,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Dermatología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Coloproctología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Cirugía Plástica y Caumatología,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Cirugía Pediátrica,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Cirugía Maxilo- Facial,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Cirugía Endoscópica,1
Sociedad Cubana de Ciencias Fisiológicas,Sociedad Cubana de Cirugía,1
Sociedad Cubana de Ciencias Fisiológicas,Unión de Periodistas de Cuba,1
Sociedad Cubana de Ciencias Fisiológicas,Unión Árabe de Cuba,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cubana de Cirugía,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Económica Amigos del País,1
Sociedad Cubana de Ciencias Morfológicas,Unión Árabe de Cuba,1
Sociedad Cubana de Ciencias Morfológicas,Unión de Periodistas de Cuba,1
Sociedad Cubana de Ciencias Morfológicas,Unión de Informáticos de Cuba,1
Sociedad Cubana de Ciencias Morfológicas,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Ciencias Morfológicas,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Ciencias Morfológicas,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cultural José Martí,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cubana de Cirugía Endoscópica,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cubana para el Estudio Multidisciplinario de la Sexualidad,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cubana de Urología,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cubana de Trabajadores Sociales de la Salud,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cubana de Toxicología,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cubana de Salud Pública,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cubana de Reumatología,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Cirugía Endoscópica,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Cirugía Maxilo- Facial,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Cirugía Pediátrica,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Cirugía Plástica y Caumatología,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Investigaciones Filosóficas,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Inmunología,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Informática Médica,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Imagenología,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Historia de la Medicina,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Higiene y Epidemiología,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Hematología,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Gerontología,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Geología,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Gastroenterología,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Farmacología,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Estudios Ortodóncicos,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Estomatología,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Enfermería,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Educadores en Ciencias de la Salud Sociedad Cubana de Endocrinología y Enfermedades Metabólicas,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Dermatología,1
Sociedad Cubana de Cirugía,Sociedad Cubana de Coloproctología,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cubana de Psiquiatría,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cubana de Psicología de la Salud,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cubana de Prótesis Estomatológica,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cubana de Inmunología,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cubana de Imagenología,1
Sociedad Cubana de Ciencias Morfológicas,Sociedad Cubana de Historia de la Medicina,1
